,Date,극동유화,경동인베스트,세원이앤씨,SK이노베이션,이아이디,SK디스커버리,에스아이리소스,흥구석유,한국쉘석유,미창석유,GS,중앙에너비스,S-Oil,total,지수,전일비
731,2010-12-02,290318257895.4,3740442331041.0,3425243352465.7744,897885934566360.0,229928218380480.0,32005176189399.6,287393204325.98883,44311680000.0,13678860000000.0,5479274410544.0,295013200887972.0,45059562497.03999,177812361022464.0,1659635793845444.5,97.2001358797956,0.05560121457338596
732,2010-12-03,290318257895.4,3796015641495.0,3401802850481.4062,903076026673680.0,225617064285846.0,32005176189399.6,293069369484.1944,42618240000.0,13648862500000.0,5446756461520.0,298541011959876.0,45258706114.439995,176783354303584.0,1662987335439376.0,97.39642611380054,0.19629023400494816
733,2010-12-06,289306696021.2,3804530906806.5,3360781972008.7627,882315658244400.0,219006628007407.2,31892047353254.55,285102821893.73035,42900480000.0,13618865000000.0,5341073127192.0,295895153655948.0,45325087320.24,175960148928480.0,1631857522280732.2,95.5732417259043,-1.823184387896248
734,2010-12-07,289306696021.2,3808833356648.1,3327086250406.233,869340427976100.0,210671730091114.78,31498433799394.5,284505330824.4456,42524160000.0,13558870000000.0,5178483382072.0,293249295352020.0,45789755760.840004,177194956991136.0,1608490243141498.0,94.20468682012465,-1.3685549057796464
735,2010-12-08,290318257895.4,3757562496035.6997,3353456815138.6475,884910704298060.0,204348704085651.6,31386239912308.5,286795713256.704,42994560000.0,13498875000000.0,5048411585976.0,288398555128152.0,45922518172.44,176783354303584.0,1612151894674231.2,94.41913930894539,0.21445248882073997
736,2010-12-09,290318257895.4,3753260046194.1,3439893666206.0044,884910704298060.0,202624242447798.0,32005176189399.6,287990695395.2736,42994560000.0,13558870000000.0,5186612869328.0,291485389816068.0,45192324908.63999,179047169085120.0,1616677814256373.0,94.68420951290013,0.26507020395473546
737,2010-12-10,291329819769.60004,3719109350576.4,3432568509335.889,887505750351720.0,218431807461456.0,32904597184205.7,285700312963.0152,42994560000.0,13648862500000.0,5162224407560.0,287957578744164.0,44926800085.439995,179870374460224.0,1633297824462060.0,95.65759611754383,0.9733866046437072
738,2010-12-13,293352943518.0,3761864945877.3,3432568509335.889,871935474029760.0,215270294458724.38,32736306353576.7,290281077827.532,42806400000.0,13828847500000.0,5202871843840.0,284870744056248.0,44727656468.03999,180281977147776.0,1611992116922951.8,94.4097815816702,-1.24781453587363
739,2010-12-14,291329819769.60004,3693384285898.5,3466264230938.418,869340427976100.0,214120653366822.0,32567080573888.65,290281077827.532,42430080000.0,14158820000000.0,5170353894816.0,283547814904284.0,44794037673.84,175136943553376.0,1601870577801394.2,93.81699189758625,-0.5927896840839537
740,2010-12-15,291329819769.60004,3684869020587.0,3466264230938.418,897885934566360.0,212108781455992.78,32567080573888.65,284505330824.4456,43182720000.0,14398800000000.0,5162224407560.0,298541011959876.0,45192324908.63999,179252970428896.0,1647732146839601.8,96.50297321873238,2.68598132114613
741,2010-12-16,291329819769.60004,3663536040122.4,3652323215439.3394,887505750351720.0,214120653366822.0,32736306353576.7,286198222187.4192,43088640000.0,14878760000000.0,5121576971280.0,291044413432080.0,47183761082.64,179252970428896.0,1632644090602976.2,95.6193087895844,-0.8836644291479843
742,2010-12-17,293352943518.0,3667748855592.3,3611302336966.6953,918646302995640.0,217282166369553.6,32454886686802.65,281617457322.9024,43088640000.0,14788767500000.0,5040282098720.0,294572224503984.0,46785473847.840004,179664573116448.0,1670393098978396.0,97.83016056623633,2.2108517766519356
743,2010-12-20,289306696021.2,3624993260291.4,3404732913229.4526,926431441156620.0,212971012274919.6,31835950409711.55,272455927593.8688,42712320000.0,14548787500000.0,5015893636952.0,299422964727852.0,46254424201.44,179458771772672.0,1677365277020064.2,98.23850115249112,0.40834058625479486
744,2010-12-21,290318257895.4,3590842564673.6997,3501424983914.97,978332362229820.0,213833243093846.38,32848500240662.7,279327074890.644,42806400000.0,14578785000000.0,5089059022256.0,311770303479516.0,47050998671.04,184398004023296.0,1748602027369443.0,102.41063448395596,4.172133331464835
745,2010-12-22,292341381643.8,3642113425286.1,3363712034756.8076,967952178015180.0,214408063639797.6,32736306353576.7,297650134348.7112,42994560000.0,14728772500000.0,5064670560488.0,306037610487672.0,46254424201.44,184603805367072.0,1733216472884023.2,101.50954643071285,-0.9010880532431145
746,2010-12-23,290318257895.4,3642113425286.1,3388617568115.199,978332362229820.0,221305910191212.0,32904597184205.7,304023372421.0824,42524160000.0,14548787500000.0,5032152611464.0,308683468791600.0,46387186613.04,184603805367072.0,1753125067845704.5,102.67553606688926,1.1659896361764197
747,2010-12-24,291329819769.60004,3663536040122.4,3316831030788.0728,1009472914873740.0,231365269745358.0,32904597184205.7,306811664077.74475,43559040000.0,14668777500000.0,5064670560488.0,309565421559576.0,47050998671.04,186044414773504.0,1796755184790300.5,105.23082760205185,2.5552915351625813
748,2010-12-27,291329819769.60004,3680566570745.4,3250904618957.0376,1014663006981060.0,228203756742626.38,33917147015156.848,294264351622.764,43464960000.0,14668777500000.0,5121576971280.0,303391752183744.0,47250142288.44,186044414773504.0,1793618212630754.5,105.04710408795934,-0.18372351409250598
749,2010-12-28,294364505392.2,3667748855592.3,3294855560177.7275,996497684605440.0,228491167015602.0,34142469738387.9,295359751916.4528,43464960000.0,14848762500000.0,5219130818352.0,302509799415768.0,46719092642.04,186456017461056.0,1775807544280326.8,104.00398403102184,-1.0431200569374965
750,2010-12-29,293352943518.0,3629295710133.0,3319761093536.1177,1001687776712760.0,227054115650724.0,34705309071936.0,251344576479.1392,43464960000.0,13708857500000.0,5105317996768.0,307801516023624.0,46387186613.04,187279222836160.0,1784925722262251.2,104.53800971431086,0.5340256832890162
751,2010-12-30,285260448524.4,3650718324969.3,3302180717047.843,1006877868820080.0,235676423839992.0,34761406015479.0,288488604619.67755,43653120000.0,13438880000000.0,5032152611464.0,287516602360176.0,47050998671.04,190366242992800.0,1781286928853823.2,104.32489596064917,-0.2131137536616876
752,2011-01-03,284248886650.2,3620780444821.5,3347596689642.555,1009472914873740.0,235676423839992.0,34086372794844.9,277634183527.67035,44217600000.0,13108907500000.0,4723232095736.0,290162460664104.0,48113097963.840004,191189448367904.0,1786042351038926.8,104.60340747761691,0.2785115169677397
753,2011-01-04,286272010398.60004,3667748855592.3,3521935423151.2925,1025043191195700.0,230503038926431.2,35041890733194.0,277634183527.67035,43841280000.0,13378885000000.0,4479347478056.0,294131248119996.0,48511385198.64,187485024179936.0,1797908568771182.0,105.29837801285827,0.6949705352413531
754,2011-01-05,283237324776.0,3663536040122.4,3432568509335.889,988712546444460.0,232227500564284.78,35267213456425.05,278231674596.9552,43935360000.0,13438880000000.0,4487476965312.0,288839531512140.0,51511815700.8,179664573116448.0,1750390742783601.8,102.51539444511808,-2.782983567740189
755,2011-01-06,283237324776.0,3676353755275.5,3486774670174.74,999092730659100.0,233664551929162.78,34761406015479.0,284505330824.4456,42336000000.0,13408882500000.0,4544383376104.0,286634649592200.0,52507533787.8,188102428211264.0,1768034746898148.2,103.54875345301456,1.033359007896479
756,2011-01-07,283237324776.0,3676353755275.5,3473589387808.5327,993902638551780.0,232802321110236.0,34761406015479.0,300538007850.2544,42524160000.0,13348887500000.0,4544383376104.0,287516602360176.0,57685267840.200005,185221209398400.0,1759931376215725.5,103.07416213946448,-0.47459131355007855
757,2011-01-10,281214201027.60004,3680566570745.4,3425243352465.7744,967952178015180.0,231077859472382.38,34142469738387.9,309102046510.00323,43559040000.0,13498875000000.0,4617548761408.0,297218082807912.0,55826594077.8,185221209398400.0,1741523734998496.8,101.99607908402768,-1.0780830554367924
758,2011-01-11,280202639153.4,3676353755275.5,3373967254374.969,978332362229820.0,224754833466919.2,34536083292247.95,317168175945.34796,43088640000.0,13798850000000.0,4658196197688.0,299422964727852.0,53436870669.0,192835859118112.0,1756083366368057.2,102.84879517555157,0.852716091523888
759,2011-01-12,292341381643.8,3684869020587.0,3460404105442.326,1017258053034720.0,227054115650724.0,34536083292247.95,332005870832.5872,43088640000.0,14158820000000.0,4560642350616.0,313975185399456.0,54565351167.6,194893872555872.0,1814304046653309.0,106.25861439958042,3.409819224028851
760,2011-01-13,292341381643.8,3663536040122.4,3363712034756.8076,1009472914873740.0,228491167015602.0,34086372794844.9,291973969190.5056,43088640000.0,14518790000000.0,4528124401592.0,313534209015468.0,52507533787.8,192630057774336.0,1804968795475084.2,105.71187535818328,-0.5467390413971458
761,2011-01-14,285260448524.4,3629295710133.0,3371037191626.923,978332362229820.0,231365269745358.0,33186016850979.75,299940516780.9696,42712320000.0,14488792500000.0,4349275681959.9995,306919563255648.0,52441152582.0,186867620148608.0,1763189587752021.2,103.2649862981308,-2.4468890600524844
762,2011-01-17,280202639153.4,3672051305433.9,3340271532772.44,947191809585900.0,231940090291309.2,32792403297119.7,288488604619.67755,42994560000.0,14398800000000.0,4292369271167.9995,313975185399456.0,50370058961.04,187279222836160.0,1739544259382053.5,101.88014684178361,-1.38483945634718
763,2011-01-18,280202639153.4,3667748855592.3,3343201595520.486,965357131961520.0,228203756742626.38,32567080573888.65,298845116487.2808,43653120000.0,14158820000000.0,4235462860375.9995,322353736695228.0,50516097613.8,189543037617696.0,1764103193875702.2,103.31849360358403,1.4383467618004175
764,2011-01-19,279191077279.2,3667748855592.3,3343201595520.486,970547224068840.0,230790449199406.78,32567080573888.65,293069369484.1944,44782080000.0,14068827500000.0,4227333373119.9995,326322524151120.0,48245860375.44,190160441649024.0,1776360119353651.2,104.0363467773606,0.7178531737765752
765,2011-01-20,283237324776.0,3659233590280.8,3309505873917.9575,960167039854200.0,228778577288577.6,31892047353254.55,286198222187.4192,43935360000.0,13888842500000.0,4251721834887.9995,331173264374988.0,48909672433.44,192630057774336.0,1770412571023839.8,103.6880158315271,-0.34833094583351
766,2011-01-21,280202639153.4,3659233590280.8,3264089901323.244,947191809585900.0,245735783394138.0,31498433799394.5,279327074890.644,42053760000.0,13798850000000.0,4243592347631.9995,327204476919096.0,47183761082.64,192835859118112.0,1770080895891003.5,103.66859056479136,-0.019425266735737523
767,2011-01-24,281214201027.60004,3646415875127.6997,3179118081629.91,988712546444460.0,275051631237649.2,31274046025222.5,263891888934.12,43747200000.0,14068827500000.0,4170426962327.9995,341756697590700.0,48644147610.24,200656310181600.0,1863153517336289.2,109.11958859985364,5.450998035062284
768,2011-01-25,275144829782.4,3654931140439.1997,3130772046287.151,973142270122500.0,264417451137551.97,31386239912308.5,258713633000.3184,42900480000.0,13738855000000.0,4064743627999.9995,343079626742664.0,49175197256.64,205801343776000.0,1843042167645790.2,107.94172419737941,-1.1778644024742277
769,2011-01-26,274133267908.2,3650718324969.3,3127841983539.105,983522454337140.0,270165656597063.97,32736306353576.7,265086871072.68964,43747200000.0,13798850000000.0,4072873115255.9995,341756697590700.0,50370058961.04,203125926306912.0,1856590662007099.0,108.73522087765679,0.7934966802773715
770,2011-01-27,272110144159.80002,3659233590280.8,3145422360027.381,1030233283303020.0,265854502502429.97,32848500240662.7,267875162729.352,43559040000.0,13798850000000.0,4081002602511.9995,360277705718196.0,50370058961.04,227410484872480.0,1941942899595459.0,113.73405804542504,4.998837167768258
771,2011-01-28,273121706034.0,3642113425286.1,3083891042318.415,1032828329356680.0,259818886769942.38,33129919907436.75,267875162729.352,42241920000.0,13618865000000.0,4097261577023.9995,367333327862004.0,49175197256.64,230497505029120.0,1948682513955831.8,114.12877804003772,0.3947199946126716
772,2011-01-31,271098582285.6,3624993260291.4,2949108155908.2993,1061373835946940.0,250909168307698.78,33579630404839.8,263294397864.83524,42241920000.0,13318890000000.0,4121650038791.9995,367333327862004.0,50170915343.64,229468498310240.0,1967305908102208.2,115.21949712930035,1.0907190892626346
773,2011-02-01,273121706034.0,3663536040122.4,2974013689266.69,1045803559624980.0,254070681310430.38,33129919907436.75,262796488640.43118,42900480000.0,13378885000000.0,4202944911351.9995,347489390582544.0,49241578462.44,221236444559200.0,1926577435878469.2,112.83414665119867,-2.385350478101685
774,2011-02-07,276156391656.60004,3843073686637.5,3069240728578.185,1012067960927400.0,253783271037454.78,33804953128070.848,262796488640.43118,43088640000.0,13258895000000.0,4235462860375.9995,339551815670760.0,50516097613.8,219178431121440.0,1883425661778628.0,110.30687029242581,-2.527276358772852
775,2011-02-08,274133267908.2,3787500376183.5,3028219850105.541,1035423375410340.0,251196578580674.38,33242113794522.75,257618232706.62964,42618240000.0,12988917500000.0,4186685936839.9995,343520603126652.0,48113097963.840004,232555518466880.0,1920551995880776.8,112.4812538124908,2.1743835200649926
776,2011-02-09,272110144159.80002,3821651071801.1997,2963758469648.5293,1006877868820080.0,244586142302235.6,33129919907436.75,268472653798.63678,41771520000.0,12838930000000.0,4113520551535.9995,339551815670760.0,47847573140.64,228439491591360.0,1876953300275957.2,109.92780253559881,-2.553451276891991
777,2011-02-10,272110144159.80002,3851588951949.0,2912482371557.724,957571993800540.0,243436501210333.2,32454886686802.65,286198222187.4192,42053760000.0,12748937500000.0,4052549397115.9995,332496193526952.0,48113097963.840004,219178431121440.0,1809352039791001.8,105.96858947864361,-3.959213056955207
778,2011-02-11,267052334788.80002,3791713191653.4,2861206273466.9194,934216579317600.0,234814193021065.2,32454886686802.65,285102821893.73035,40924800000.0,13108907500000.0,3975319268183.9995,336024004598856.0,48113097963.840004,220207437840320.0,1782095440752594.5,104.37224819703286,-1.5963412816107478
779,2011-02-14,263006087292.0,3847286502107.4,2843625896978.643,929026487210280.0,235676423839992.0,32680209410033.7,274248400801.7232,40078080000.0,13348887500000.0,4007837217207.9995,333819122678916.0,46387186613.04,228439491591360.0,1784313091601582.5,104.50212968347401,0.12988148644114972
780,2011-02-15,264017649166.2,3877224382255.1997,2761584140033.355,949786855639560.0,235676423839992.0,32229563963571.6,262198997571.1464,37726080000.0,13438880000000.0,4011901960835.9995,345284508662604.0,46121661789.840004,233584525185760.0,1821261532163139.2,106.66609448614221,2.163964802668204
781,2011-02-16,259971401669.40002,4099517624071.1997,2856811179344.85,908266118781000.0,231940090291309.2,32792403297119.7,265086871072.68964,37820160000.0,13378885000000.0,4003772473579.9995,336905957366832.0,47050998671.04,226381478153600.0,1761234963598270.2,103.15050953519093,-3.515584950951279
782,2011-02-17,266040772914.6,4155090934525.1997,2808465144002.091,890100796405380.0,222742961556090.0,33523533461296.8,259908615138.88803,37820160000.0,13228897500000.0,3954995550043.9995,326763500535108.0,45988899378.24,219178431121440.0,1717066430655318.0,100.56368451033492,-2.5868250248560116
783,2011-02-18,268063896663.0,4185028814673.0,2812860238124.16,908266118781000.0,218719217734431.6,33973243958699.848,256423250568.06,38478720000.0,13078910000000.0,4032225678975.9995,334260099062904.0,46254424201.44,228439491591360.0,1748376416151601.0,102.39742107827287,1.8337365679379474
